wavelength_um,intensity_MW_sr-1_m-2_nm-1
3.459459459459459651e+00,2.889821403020307771e+05
3.465465465465465300e+00,2.869839998893612646e+05
3.471471471471471393e+00,2.850030996099875192e+05
3.477477477477477041e+00,2.830392612722476479e+05
3.483483483483483578e+00,2.810923088295083144e+05
3.489489489489489227e+00,2.791620683507055510e+05
3.495495495495495319e+00,2.772483679913397646e+05
3.501501501501501412e+00,2.753510379649170791e+05
3.507507507507507505e+00,2.734699105148298549e+05
3.513513513513513598e+00,2.716048198866692837e+05
3.519519519519519246e+00,2.697556023009610362e+05
3.525525525525525783e+00,2.679220959263181430e+05
3.531531531531531432e+00,2.661041408530052286e+05
3.537537537537537524e+00,2.643015790669029811e+05
3.543543543543543173e+00,2.625142544238713454e+05
3.549549549549549710e+00,2.607420126245002029e+05
3.555555555555555358e+00,2.589847011892445735e+05
3.561561561561561451e+00,2.572421694339347014e+05
3.567567567567567099e+00,2.555142684456573043e+05
3.573573573573573636e+00,2.538008510590002697e+05
3.579579579579579285e+00,2.521017718326556787e+05
3.585585585585585378e+00,2.504168870263737626e+05
3.591591591591591470e+00,2.487460545782634581e+05
3.597597597597597563e+00,2.470891340824335930e+05
3.603603603603603656e+00,2.454459867669672822e+05
3.609609609609609304e+00,2.438164754722267098e+05
3.615615615615615841e+00,2.422004646294805571e+05
3.621621621621621490e+00,2.405978202398505236e+05
3.627627627627627582e+00,2.390084098535692610e+05
3.633633633633633231e+00,2.374321025495479407e+05
3.639639639639639768e+00,2.358687689152449602e+05
3.645645645645645416e+00,2.343182810268337489e+05
3.651651651651651509e+00,2.327805124296621070e+05
3.657657657657657602e+00,2.312553381190004293e+05
3.663663663663663694e+00,2.297426345210735453e+05
3.669669669669669343e+00,2.282422794743700069e+05
3.675675675675675436e+00,2.267541522112270759e+05
3.681681681681681528e+00,2.252781333396841073e+05
3.687687687687687621e+00,2.238141048256026697e+05
3.693693693693693714e+00,2.223619499750460964e+05
3.699699699699699362e+00,2.209215534169170423e+05
3.705705705705705899e+00,2.194928010858471971e+05
3.711711711711711548e+00,2.180755802053359803e+05
3.717717717717717640e+00,2.166697792711329239e+05
3.723723723723723733e+00,2.152752880348616163e+05
3.729729729729729826e+00,2.138919974878802022e+05
3.735735735735735474e+00,2.125197998453741893e+05
3.741741741741741567e+00,2.111585885306794953e+05
3.747747747747747660e+00,2.098082581598301767e+05
3.753753753753753752e+00,2.084687045263291511e+05
3.759759759759759401e+00,2.071398245861358882e+05
3.765765765765765494e+00,2.058215164428704884e+05
3.771771771771771586e+00,2.045136793332284724e+05
3.777777777777777679e+00,2.032162136126044206e+05
3.783783783783783328e+00,2.019290207409195136e+05
3.789789789789789864e+00,2.006520032686515187e+05
3.795795795795795957e+00,1.993850648230634688e+05
3.801801801801801606e+00,1.981281100946265506e+05
3.807807807807807698e+00,1.968810448236364464e+05
3.813813813813813791e+00,1.956437757870181231e+05
3.819819819819819884e+00,1.944162107853177877e+05
3.825825825825825532e+00,1.931982586298769747e+05
3.831831831831831625e+00,1.919898291301880672e+05
3.837837837837837274e+00,1.907908330814273213e+05
3.843843843843844255e+00,1.896011822521623399e+05
3.849849849849849903e+00,1.884207893722329754e+05
3.855855855855855996e+00,1.872495681207995221e+05
3.861861861861861644e+00,1.860874331145602046e+05
3.867867867867867737e+00,1.849342998961314443e+05
3.873873873873873386e+00,1.837900849225902057e+05
3.879879879879879478e+00,1.826547055541760346e+05
3.885885885885885571e+00,1.815280800431493553e+05
3.891891891891892108e+00,1.804101275228041341e+05
3.897897897897898201e+00,1.793007679966336000e+05
3.903903903903903849e+00,1.781999223276437260e+05
3.909909909909909942e+00,1.771075122278158960e+05
3.915915915915915591e+00,1.760234602477138978e+05
3.921921921921921683e+00,1.749476897662336414e+05
3.927927927927927332e+00,1.738801249804942927e+05
3.933933933933934313e+00,1.728206908958672138e+05
3.939939939939939961e+00,1.717693133161423320e+05
3.945945945945946054e+00,1.707259188338276581e+05
3.951951951951951703e+00,1.696904348205821007e+05
3.957957957957957795e+00,1.686627894177787530e+05
3.963963963963963444e+00,1.676429115271957708e+05
3.969969969969969537e+00,1.666307308018344338e+05
3.975975975975976073e+00,1.656261776368613064e+05
3.981981981981982166e+00,1.646291831606737396e+05
3.987987987987988259e+00,1.636396792260849907e+05
3.993993993993993907e+00,1.626575984016295115e+05
4.000000000000000000e+00,1.616828739629852353e+05
4.006006006006005649e+00,1.607154398845106480e+05
4.012012012012011297e+00,1.597552308308967040e+05
4.018018018018017834e+00,1.588021821489298309e+05
4.024024024024024371e+00,1.578562298593659070e+05
4.030030030030030019e+00,1.569173106489130005e+05
4.036036036036035668e+00,1.559853618623206858e+05
4.042042042042042205e+00,1.550603214945754735e+05
4.048048048048047853e+00,1.541421281832000823e+05
4.054054054054053502e+00,1.532307212006551272e+05
4.060060060060059151e+00,1.523260404468415363e+05
4.066066066066066576e+00,1.514280264417028811e+05
4.072072072072072224e+00,1.505366203179254080e+05
4.078078078078077873e+00,1.496517638137344038e+05
4.084084084084084409e+00,1.487733992657860508e+05
4.090090090090090058e+00,1.479014696021529089e+05
4.096096096096095707e+00,1.470359183354017441e+05
4.102102102102101355e+00,1.461766895557623357e+05
4.108108108108108780e+00,1.453237279243858356e+05
4.114114114114114429e+00,1.444769786666922737e+05
4.120120120120120077e+00,1.436363875658037141e+05
4.126126126126125726e+00,1.428019009560646664e+05
4.132132132132132263e+00,1.419734657166462275e+05
4.138138138138137911e+00,1.411510292652341013e+05
4.144144144144143560e+00,1.403345395517982543e+05
4.150150150150149209e+00,1.395239450524439744e+05
4.156156156156156634e+00,1.387191947633424425e+05
4.162162162162162282e+00,1.379202381947404065e+05
4.168168168168167931e+00,1.371270253650466329e+05
4.174174174174173579e+00,1.363395067949953373e+05
4.180180180180180116e+00,1.355576335018848185e+05
4.186186186186185765e+00,1.347813569938902801e+05
4.192192192192191413e+00,1.340106292644497880e+05
4.198198198198198838e+00,1.332454027867222612e+05
4.204204204204204487e+00,1.324856305081172322e+05
4.210210210210210136e+00,1.317312658448933798e+05
4.216216216216215784e+00,1.309822626768274204e+05
4.222222222222222321e+00,1.302385753419505199e+05
4.228228228228227970e+00,1.295001586313520093e+05
4.234234234234233618e+00,1.287669677840490767e+05
4.240240240240240155e+00,1.280389584819219308e+05
4.246246246246246692e+00,1.273160868447136017e+05
4.252252252252252340e+00,1.265983094250922295e+05
4.258258258258257989e+00,1.258855832037768560e+05
4.264264264264263637e+00,1.251778655847244372e+05
4.270270270270270174e+00,1.244751143903777120e+05
4.276276276276275823e+00,1.237772878569730383e+05
4.282282282282281471e+00,1.230843446299072675e+05
4.288288288288288896e+00,1.223962437591629132e+05
4.294294294294294545e+00,1.217129446947911492e+05
4.300300300300300194e+00,1.210344072824505565e+05
4.306306306306305842e+00,1.203605917590027675e+05
4.312312312312312379e+00,1.196914587481626077e+05
4.318318318318318028e+00,1.190269692562027194e+05
4.324324324324323676e+00,1.183670846677118825e+05
4.330330330330330213e+00,1.177117667414058233e+05
4.336336336336336750e+00,1.170609776059908181e+05
4.342342342342342398e+00,1.164146797560777486e+05
4.348348348348348047e+00,1.157728360481476120e+05
4.354354354354353696e+00,1.151354096965666249e+05
4.360360360360360232e+00,1.145023642696508177e+05
4.366366366366365881e+00,1.138736636857791018e+05
4.372372372372372418e+00,1.132492722095543140e+05
4.378378378378378954e+00,1.126291544480118464e+05
4.384384384384384603e+00,1.120132753468743031e+05
4.390390390390390252e+00,1.114016001868527383e+05
4.396396396396395900e+00,1.107940945799930487e+05
4.402402402402402437e+00,1.101907244660672295e+05
4.408408408408408086e+00,1.095914561090086354e+05
4.414414414414413734e+00,1.089962560933909699e+05
4.420420420420420271e+00,1.084050913209500577e+05
4.426426426426426808e+00,1.078179290071483410e+05
4.432432432432432456e+00,1.072347366777806892e+05
4.438438438438438105e+00,1.066554821656218846e+05
4.444444444444443754e+00,1.060801336071146070e+05
4.450450450450450290e+00,1.055086594390975952e+05
4.456456456456455939e+00,1.049410283955735067e+05
4.462462462462462476e+00,1.043772095045155584e+05
4.468468468468468124e+00,1.038171720847133547e+05
4.474474474474474661e+00,1.032608857426557515e+05
4.480480480480480310e+00,1.027083203694522090e+05
4.486486486486485958e+00,1.021594461377906118e+05
4.492492492492492495e+00,1.016142334989318188e+05
4.498498498498498144e+00,1.010726531797402276e+05
4.504504504504504681e+00,1.005346761797497456e+05
4.510510510510510329e+00,1.000002737682653678e+05
4.516516516516516866e+00,9.946941748149844352e+04
4.522522522522522515e+00,9.894207911973707087e+04
4.528528528528528163e+00,9.841823074454968446e+04
4.534534534534533812e+00,9.789784467602198129e+04
4.540540540540540349e+00,9.738089349002677773e+04
4.546546546546545997e+00,9.686735001552615722e+04
4.552552552552552534e+00,9.635718733190558851e+04
4.558558558558558182e+00,9.585037876633983979e+04
4.564564564564564719e+00,9.534689789118956833e+04
4.570570570570570368e+00,9.484671852142894932e+04
4.576576576576576016e+00,9.434981471210367454e+04
4.582582582582582553e+00,9.385616075581865152e+04
4.588588588588588202e+00,9.336573118025543226e+04
4.594594594594594739e+00,9.287850074571855657e+04
4.600600600600600387e+00,9.239444444271130487e+04
4.606606606606606924e+00,9.191353748953863396e+04
4.612612612612612573e+00,9.143575532993944944e+04
4.618618618618618221e+00,9.096107363074572640e+04
4.624624624624623870e+00,9.048946827956922061e+04
4.630630630630630407e+00,9.002091538251510065e+04
4.636636636636636943e+00,8.955539126192206459e+04
4.642642642642642592e+00,8.909287245412915945e+04
4.648648648648648241e+00,8.863333570726761536e+04
4.654654654654654777e+00,8.817675797907933884e+04
4.660660660660660426e+00,8.772311643475986784e+04
4.666666666666666075e+00,8.727238844482667628e+04
4.672672672672672611e+00,8.682455158301194024e+04
4.678678678678679148e+00,8.637958362417956232e+04
4.684684684684684797e+00,8.593746254226643941e+04
4.690690690690690445e+00,8.549816650824698445e+04
4.696696696696696982e+00,8.506167388812135323e+04
4.702702702702702631e+00,8.462796324092670693e+04
4.708708708708708279e+00,8.419701331677119015e+04
4.714714714714713928e+00,8.376880305489040620e+04
4.720720720720720465e+00,8.334331158172614232e+04
4.726726726726727001e+00,8.292051820902698091e+04
4.732732732732732650e+00,8.250040243197075324e+04
4.738738738738738299e+00,8.208294392730799154e+04
4.744744744744744835e+00,8.166812255152678699e+04
4.750750750750750484e+00,8.125591833903850056e+04
4.756756756756756133e+00,8.084631150038375927e+04
4.762762762762762669e+00,8.043928242045924708e+04
4.768768768768769206e+00,8.003481165676400997e+04
4.774774774774774855e+00,7.963287993766616273e+04
4.780780780780780503e+00,7.923346816068857152e+04
4.786786786786787040e+00,7.883655739081419597e+04
4.792792792792792689e+00,7.844212885881053808e+04
4.798798798798798337e+00,7.805016395957284840e+04
4.804804804804803986e+00,7.766064425048574049e+04
4.810810810810811411e+00,7.727355144980357727e+04
4.816816816816817060e+00,7.688886743504871265e+04
4.822822822822822708e+00,7.650657424142771924e+04
4.828828828828828357e+00,7.612665406026519486e+04
4.834834834834834894e+00,7.574908923745542415e+04
4.840840840840840542e+00,7.537386227193086233e+04
4.846846846846846191e+00,7.500095581414783373e+04
4.852852852852852727e+00,7.463035266458924161e+04
4.858858858858859264e+00,7.426203577228354698e+04
4.864864864864864913e+00,7.389598823334056942e+04
4.870870870870870561e+00,7.353219328950314957e+04
4.876876876876877098e+00,7.317063432671499322e+04
4.882882882882882747e+00,7.281129487370444986e+04
4.888888888888888395e+00,7.245415860058370163e+04
4.894894894894894044e+00,7.209920931746362476e+04
4.900900900900901469e+00,7.174643097308353754e+04
4.906906906906907118e+00,7.139580765345666441e+04
4.912912912912912766e+00,7.104732358052961354e+04
4.918918918918918415e+00,7.070096311085727939e+04
4.924924924924924952e+00,7.035671073429193348e+04
4.930930930930930600e+00,7.001455107268669235e+04
4.936936936936936249e+00,6.967446887861321738e+04
4.942942942942942786e+00,6.933644903409328253e+04
4.948948948948949322e+00,6.900047654934457387e+04
4.954954954954954971e+00,6.866653656153936754e+04
4.960960960960960620e+00,6.833461433357749775e+04
4.966966966966967156e+00,6.800469525287227589e+04
4.972972972972972805e+00,6.767676483014960831e+04
4.978978978978978454e+00,6.735080869826018170e+04
4.984984984984984102e+00,6.702681261100443953e+04
4.990990990990991527e+00,6.670476244197034976e+04
4.996996996996997176e+00,6.638464418338377436e+04
5.003003003003002824e+00,6.606644394497091707e+04
5.009009009009008473e+00,6.575014795283338754e+04
5.015015015015015010e+00,6.543574254833526356e+04
5.021021021021020658e+00,6.512321418700198410e+04
5.027027027027026307e+00,6.481254943743121112e+04
5.033033033033032844e+00,6.450373498021525302e+04
5.039039039039039380e+00,6.419675760687531874e+04
5.045045045045045029e+00,6.389160421880654758e+04
5.051051051051050678e+00,6.358826182623502245e+04
5.057057057057057214e+00,6.328671754718543525e+04
5.063063063063062863e+00,6.298695860645996436e+04
5.069069069069068512e+00,6.268897233462794247e+04
5.075075075075075048e+00,6.239274616702625644e+04
5.081081081081081585e+00,6.209826764277055190e+04
5.087087087087087234e+00,6.180552440377650782e+04
5.093093093093092882e+00,6.151450419379196683e+04
5.099099099099098531e+00,6.122519485743894620e+04
5.105105105105105068e+00,6.093758433926597354e+04
5.111111111111110716e+00,6.065166068281037587e+04
5.117117117117116365e+00,6.036741202967036224e+04
5.123123123123122902e+00,6.008482661858701613e+04
5.129129129129129439e+00,5.980389278453600855e+04
5.135135135135135087e+00,5.952459895782845706e+04
5.141141141141140736e+00,5.924693366322173824e+04
5.147147147147147273e+00,5.897088551903928601e+04
5.153153153153152921e+00,5.869644323629976134e+04
5.159159159159158570e+00,5.842359561785520782e+04
5.165165165165165106e+00,5.815233155753827305e+04
5.171171171171171643e+00,5.788264003931852494e+04
5.177177177177177292e+00,5.761451013646705542e+04
5.183183183183182940e+00,5.734793101073030994e+04
5.189189189189188589e+00,5.708289191151226987e+04
5.195195195195195126e+00,5.681938217506507499e+04
5.201201201201200774e+00,5.655739122368821700e+04
5.207207207207207311e+00,5.629690856493579486e+04
5.213213213213212960e+00,5.603792379083236301e+04
5.219219219219219497e+00,5.578042657709636114e+04
5.225225225225225145e+00,5.552440668237201317e+04
5.231231231231230794e+00,5.526985394746890961e+04
5.237237237237236442e+00,5.501675829460950627e+04
5.243243243243242979e+00,5.476510972668441536e+04
5.249249249249248628e+00,5.451489832651519828e+04
5.255255255255255165e+00,5.426611425612481980e+04
5.261261261261261701e+00,5.401874775601577858e+04
5.267267267267267350e+00,5.377278914445513510e+04
5.273273273273272999e+00,5.352822881676738325e+04
5.279279279279278647e+00,5.328505724463427759e+04
5.285285285285285184e+00,5.304326497540178389e+04
5.291291291291290833e+00,5.280284263139429095e+04
5.297297297297297369e+00,5.256378090923558921e+04
5.303303303303303018e+00,5.232607057917697966e+04
5.309309309309309555e+00,5.208970248443193850e+04
5.315315315315315203e+00,5.185466754051778844e+04
5.321321321321320852e+00,5.162095673460394755e+04
5.327327327327326500e+00,5.138856112486673373e+04
5.333333333333333037e+00,5.115747183985079755e+04
5.339339339339339574e+00,5.092768007783686335e+04
5.345345345345345223e+00,5.069917710621612787e+04
5.351351351351351759e+00,5.047195426087055966e+04
5.357357357357357408e+00,5.024600294555980508e+04
5.363363363363363057e+00,5.002131463131408236e+04
5.369369369369368705e+00,4.979788085583323118e+04
5.375375375375375242e+00,4.957569322289176489e+04
5.381381381381380891e+00,4.935474340174991812e+04
5.387387387387387427e+00,4.913502312657055882e+04
5.393393393393393076e+00,4.891652419584204472e+04
5.399399399399399613e+00,4.869923847180663142e+04
5.405405405405405261e+00,4.848315787989476667e+04
5.411411411411410910e+00,4.826827440816502349e+04
5.417417417417416559e+00,4.805458010674949765e+04
5.423423423423423095e+00,4.784206708730482933e+04
5.429429429429429632e+00,4.763072752246858727e+04
5.435435435435435281e+00,4.742055364532125532e+04
5.441441441441440929e+00,4.721153774885318853e+04
5.447447447447447466e+00,4.700367218543719355e+04
5.453453453453453115e+00,4.679694936630620214e+04
5.459459459459458763e+00,4.659136176103605248e+04
5.465465465465465300e+00,4.638690189703347278e+04
5.471471471471471837e+00,4.618356235902903427e+04
5.477477477477477485e+00,4.598133578857521206e+04
5.483483483483483134e+00,4.578021488354921166e+04
5.489489489489489671e+00,4.558019239766083774e+04
5.495495495495495319e+00,4.538126113996515051e+04
5.501501501501500968e+00,4.518341397437983687e+04
5.507507507507506617e+00,4.498664381920744199e+04
5.513513513513514042e+00,4.479094364666211186e+04
5.519519519519519690e+00,4.459630648240121081e+04
5.525525525525525339e+00,4.440272540506113728e+04
5.531531531531530987e+00,4.421019354579806532e+04
5.537537537537537524e+00,4.401870408783285529e+04
5.543543543543543173e+00,4.382825026600063575e+04
5.549549549549548821e+00,4.363882536630459799e+04
5.555555555555555358e+00,4.345042272547414905e+04
5.561561561561561895e+00,4.326303573052739375e+04
5.567567567567567544e+00,4.307665781833796791e+04
5.573573573573573192e+00,4.289128247520573495e+04
5.579579579579579729e+00,4.270690323643200827e+04
5.585585585585585378e+00,4.252351368589860067e+04
5.591591591591591026e+00,4.234110745565118123e+04
5.597597597597596675e+00,4.215967822548637196e+04
5.603603603603604100e+00,4.197921972254303546e+04
5.609609609609609748e+00,4.179972572089751338e+04
5.615615615615615397e+00,4.162119004116246651e+04
5.621621621621621046e+00,4.144360655008992762e+04
5.627627627627627582e+00,4.126696916017794138e+04
5.633633633633633231e+00,4.109127182928101684e+04
5.639639639639638879e+00,4.091650856022437802e+04
5.645645645645646304e+00,4.074267340042175783e+04
5.651651651651651953e+00,4.056976044149705558e+04
5.657657657657657602e+00,4.039776381890931953e+04
5.663663663663663250e+00,4.022667771158160031e+04
5.669669669669669787e+00,4.005649634153310035e+04
5.675675675675675436e+00,3.988721397351496853e+04
5.681681681681681084e+00,3.971882491464947816e+04
5.687687687687686733e+00,3.955132351407270471e+04
5.693693693693694158e+00,3.938470416258042678e+04
5.699699699699699806e+00,3.921896129227768688e+04
5.705705705705705455e+00,3.905408937623125530e+04
5.711711711711711104e+00,3.889008292812571017e+04
5.717717717717717640e+00,3.872693650192265341e+04
5.723723723723723289e+00,3.856464469152312085e+04
5.729729729729728938e+00,3.840320213043315744e+04
5.735735735735735474e+00,3.824260349143259373e+04
5.741741741741742011e+00,3.808284348624695849e+04
5.747747747747747660e+00,3.792391686522233067e+04
5.753753753753753308e+00,3.776581841700337100e+04
5.759759759759759845e+00,3.760854296821436583e+04
5.765765765765765494e+00,3.745208538314320322e+04
5.771771771771771142e+00,3.729644056342830299e+04
5.777777777777777679e+00,3.714160344774852274e+04
5.783783783783784216e+00,3.698756901151595230e+04
5.789789789789789864e+00,3.683433226657148043e+04
5.795795795795795513e+00,3.668188826088330097e+04
5.801801801801801162e+00,3.653023207824818383e+04
5.807807807807807698e+00,3.637935883799553994e+04
5.813813813813813347e+00,3.622926369469420752e+04
5.819819819819818996e+00,3.607994183786193753e+04
5.825825825825825532e+00,3.593138849167763692e+04
5.831831831831832069e+00,3.578359891469626746e+04
5.837837837837837718e+00,3.563656839956626209e+04
5.843843843843843366e+00,3.549029227274972072e+04
5.849849849849849903e+00,3.534476589424507983e+04
5.855855855855855552e+00,3.519998465731234319e+04
5.861861861861861200e+00,3.505594398820093193e+04
5.867867867867867737e+00,3.491263934587984841e+04
5.873873873873874274e+00,3.477006622177062673e+04
5.879879879879879923e+00,3.462822013948236417e+04
5.885885885885885571e+00,3.448709665454947390e+04
5.891891891891891220e+00,3.434669135417170037e+04
5.897897897897897757e+00,3.420699985695655050e+04
5.903903903903903405e+00,3.406801781266410399e+04
5.909909909909909942e+00,3.392974090195405006e+04
5.915915915915915591e+00,3.379216483613522723e+04
5.921921921921922127e+00,3.365528535691721481e+04
5.927927927927927776e+00,3.351909823616436915e+04
5.933933933933933424e+00,3.338359927565196995e+04
5.939939939939939961e+00,3.324878430682468752e+04
5.945945945945945610e+00,3.311464919055718929e+04
5.951951951951951258e+00,3.298118981691687077e+04
5.957957957957957795e+00,3.284840210492883489e+04
5.963963963963964332e+00,3.271628200234298129e+04
5.969969969969969981e+00,3.258482548540307107e+04
5.975975975975975629e+00,3.245402855861803619e+04
5.981981981981981278e+00,3.232388725453531151e+04
5.987987987987987815e+00,3.219439763351614602e+04
5.993993993993993463e+00,3.206555578351300210e+04
6.000000000000000000e+00,3.193735781984891582e+04
