wavelength_um,intensity_MW_sr-1_m-2_nm-1
3.489489489489489227e+00,7.796563583618022676e+04
3.495495495495495319e+00,7.754297161649697227e+04
3.501501501501501412e+00,7.712309519913782424e+04
3.507507507507507505e+00,7.670598526555718854e+04
3.513513513513513598e+00,7.629162067876284709e+04
3.519519519519519246e+00,7.587998048166569788e+04
3.525525525525525783e+00,7.547104389544464357e+04
3.531531531531531432e+00,7.506479031792657042e+04
3.537537537537537524e+00,7.466119932198070455e+04
3.543543543543543173e+00,7.426025065392805845e+04
3.549549549549549710e+00,7.386192423196500749e+04
3.555555555555555358e+00,7.346620014460202947e+04
3.561561561561561451e+00,7.307305864911580284e+04
3.567567567567567099e+00,7.268248017001623521e+04
3.573573573573573636e+00,7.229444529752744711e+04
3.579579579579579285e+00,7.190893478608259466e+04
3.585585585585585378e+00,7.152592955283254560e+04
3.591591591591591470e+00,7.114541067616845248e+04
3.597597597597597563e+00,7.076735939425796096e+04
3.603603603603603656e+00,7.039175710359473305e+04
3.609609609609609304e+00,7.001858535756159108e+04
3.615615615615615841e+00,6.964782586500693287e+04
3.621621621621621490e+00,6.927946048883420008e+04
3.627627627627627582e+00,6.891347124460451596e+04
3.633633633633633231e+00,6.854984029915234714e+04
3.639639639639639768e+00,6.818854996921394195e+04
3.645645645645645416e+00,6.782958272006838524e+04
3.651651651651651509e+00,6.747292116419158992e+04
3.657657657657657602e+00,6.711854805992246838e+04
3.663663663663663694e+00,6.676644631014185143e+04
3.669669669669669343e+00,6.641659896096335433e+04
3.675675675675675436e+00,6.606898920043690305e+04
3.681681681681681528e+00,6.572360035726372735e+04
3.687687687687687621e+00,6.538041589952402865e+04
3.693693693693693714e+00,6.503941943341610022e+04
3.699699699699699362e+00,6.470059470200724172e+04
3.705705705705705899e+00,6.436392558399642439e+04
3.711711711711711548e+00,6.402939609248872148e+04
3.717717717717717640e+00,6.369699037378086359e+04
3.723723723723723733e+00,6.336669270615823189e+04
3.729729729729729826e+00,6.303848749870349275e+04
3.735735735735735474e+00,6.271235929011576809e+04
3.741741741741741567e+00,6.238829274754138896e+04
3.747747747747747660e+00,6.206627266541529389e+04
3.753753753753753752e+00,6.174628396431360306e+04
3.759759759759759401e+00,6.142831168981659721e+04
3.765765765765765494e+00,6.111234101138262486e+04
3.771771771771771586e+00,6.079835722123244341e+04
3.777777777777777679e+00,6.048634573324412486e+04
3.783783783783783328e+00,6.017629208185838797e+04
3.789789789789789864e+00,5.986818192099387670e+04
3.795795795795795957e+00,5.956200102297329431e+04
3.801801801801801606e+00,5.925773527745868341e+04
3.807807807807807698e+00,5.895537069039784546e+04
3.813813813813813791e+00,5.865489338297957147e+04
3.819819819819819884e+00,5.835628959059960471e+04
3.825825825825825532e+00,5.805954566183568386e+04
3.831831831831831625e+00,5.776464805743257602e+04
3.837837837837837274e+00,5.747158334929645207e+04
3.843843843843844255e+00,5.718033821949906996e+04
3.849849849849849903e+00,5.689089945929090754e+04
3.855855855855855996e+00,5.660325396812380495e+04
3.861861861861861644e+00,5.631738875268292031e+04
3.867867867867867737e+00,5.603329092592735105e+04
3.873873873873873386e+00,5.575094770614046138e+04
3.879879879879879478e+00,5.547034641598858434e+04
3.885885885885885571e+00,5.519147448158882617e+04
3.891891891891892108e+00,5.491431943158561626e+04
3.897897897897898201e+00,5.463886889623606112e+04
3.903903903903903849e+00,5.436511060650361469e+04
3.909909909909909942e+00,5.409303239316061081e+04
3.915915915915915591e+00,5.382262218589903205e+04
3.921921921921921683e+00,5.355386801244994422e+04
3.927927927927927332e+00,5.328675799771069433e+04
3.933933933933934313e+00,5.302128036288081057e+04
3.939939939939939961e+00,5.275742342460605141e+04
3.945945945945946054e+00,5.249517559413005074e+04
3.951951951951951703e+00,5.223452537645435950e+04
3.957957957957957795e+00,5.197546136950625805e+04
3.963963963963963444e+00,5.171797226331455022e+04
3.969969969969969537e+00,5.146204683919269155e+04
3.975975975975976073e+00,5.120767396893033583e+04
3.981981981981982166e+00,5.095484261399164825e+04
3.987987987987988259e+00,5.070354182472181128e+04
3.993993993993993907e+00,5.045376073956064647e+04
4.000000000000000000e+00,5.020548858426381776e+04
4.006006006006005649e+00,4.995871467113119434e+04
4.012012012012011297e+00,4.971342839824267139e+04
4.018018018018017834e+00,4.946961924870103394e+04
4.024024024024024371e+00,4.922727678988188563e+04
4.030030030030030019e+00,4.898639067269091902e+04
4.036036036036035668e+00,4.874695063082771230e+04
4.042042042042042205e+00,4.850894648005683121e+04
4.048048048048047853e+00,4.827236811748565378e+04
4.054054054054053502e+00,4.803720552084896917e+04
4.060060060060059151e+00,4.780344874780017562e+04
4.066066066066066576e+00,4.757108793520936160e+04
4.072072072072072224e+00,4.734011329846792069e+04
4.078078078078077873e+00,4.711051513079940923e+04
4.084084084084084409e+00,4.688228380257729441e+04
4.090090090090090058e+00,4.665540976064877032e+04
4.096096096096095707e+00,4.642988352766519529e+04
4.102102102102101355e+00,4.620569570141847362e+04
4.108108108108108780e+00,4.598283695418386924e+04
4.114114114114114429e+00,4.576129803206917859e+04
4.120120120120120077e+00,4.554106975436938956e+04
4.126126126126125726e+00,4.532214301292803430e+04
4.132132132132132263e+00,4.510450877150407177e+04
4.138138138138137911e+00,4.488815806514499127e+04
4.144144144144143560e+00,4.467308199956560566e+04
4.150150150150149209e+00,4.445927175053261453e+04
4.156156156156156634e+00,4.424671856325516274e+04
4.162162162162162282e+00,4.403541375178084854e+04
4.168168168168167931e+00,4.382534869839745079e+04
4.174174174174173579e+00,4.361651485304031667e+04
4.180180180180180116e+00,4.340890373270505370e+04
4.186186186186185765e+00,4.320250692086619529e+04
4.192192192192191413e+00,4.299731606690060289e+04
4.198198198198198838e+00,4.279332288551684178e+04
4.204204204204204487e+00,4.259051915618959902e+04
4.210210210210210136e+00,4.238889672259933286e+04
4.216216216216215784e+00,4.218844749207728455e+04
4.222222222222222321e+00,4.198916343505554687e+04
4.228228228228227970e+00,4.179103658452242962e+04
4.234234234234233618e+00,4.159405903548253264e+04
4.240240240240240155e+00,4.139822294442230486e+04
4.246246246246246692e+00,4.120352052878022369e+04
4.252252252252252340e+00,4.100994406642197282e+04
4.258258258258257989e+00,4.081748589512063336e+04
4.264264264264263637e+00,4.062613841204146593e+04
4.270270270270270174e+00,4.043589407323176420e+04
4.276276276276275823e+00,4.024674539311519766e+04
4.282282282282281471e+00,4.005868494399085466e+04
4.288288288288288896e+00,3.987170535553720401e+04
4.294294294294294545e+00,3.968579931432029116e+04
4.300300300300300194e+00,3.950095956330666377e+04
4.306306306306305842e+00,3.931717890138087387e+04
4.312312312312312379e+00,3.913445018286728009e+04
4.318318318318318028e+00,3.895276631705636828e+04
4.324324324324323676e+00,3.877212026773548860e+04
4.330330330330330213e+00,3.859250505272376904e+04
4.336336336336336750e+00,3.841391374341162009e+04
4.342342342342342398e+00,3.823633946430408105e+04
4.348348348348348047e+00,3.805977539256867749e+04
4.354354354354353696e+00,3.788421475758743327e+04
4.360360360360360232e+00,3.770965084051288432e+04
4.366366366366365881e+00,3.753607697382826882e+04
4.372372372372372418e+00,3.736348654091163189e+04
4.378378378378378954e+00,3.719187297560436127e+04
4.384384384384384603e+00,3.702122976178296085e+04
4.390390390390390252e+00,3.685155043293548079e+04
4.396396396396395900e+00,3.668282857174148376e+04
4.402402402402402437e+00,3.651505780965582380e+04
4.408408408408408086e+00,3.634823182649652881e+04
4.414414414414413734e+00,3.618234435003605176e+04
4.420420420420420271e+00,3.601738915559673478e+04
4.426426426426426808e+00,3.585336006564963463e+04
4.432432432432432456e+00,3.569025094941714633e+04
4.438438438438438105e+00,3.552805572247919918e+04
4.444444444444443754e+00,3.536676834638325818e+04
4.450450450450450290e+00,3.520638282825765054e+04
4.456456456456455939e+00,3.504689322042847925e+04
4.462462462462462476e+00,3.488829362004016002e+04
4.468468468468468124e+00,3.473057816867942165e+04
4.474474474474474661e+00,3.457374105200242047e+04
4.480480480480480310e+00,3.441777649936572561e+04
4.486486486486485958e+00,3.426267878346030193e+04
4.492492492492492495e+00,3.410844221994905820e+04
4.498498498498498144e+00,3.395506116710750211e+04
4.504504504504504681e+00,3.380253002546780044e+04
4.510510510510510329e+00,3.365084323746614973e+04
4.516516516516516866e+00,3.349999528709303559e+04
4.522522522522522515e+00,3.334998069954704260e+04
4.528528528528528163e+00,3.320079404089156014e+04
4.534534534534533812e+00,3.305242991771472589e+04
4.540540540540540349e+00,3.290488297679237439e+04
4.546546546546545997e+00,3.275814790475410337e+04
4.552552552552552534e+00,3.261221942775230855e+04
4.558558558558558182e+00,3.246709231113436181e+04
4.564564564564564719e+00,3.232276135911741221e+04
4.570570570570570368e+00,3.217922141446659589e+04
4.576576576576576016e+00,3.203646735817573426e+04
4.582582582582582553e+00,3.189449410915118278e+04
4.588588588588588202e+00,3.175329662389845180e+04
4.594594594594594739e+00,3.161286989621158500e+04
4.600600600600600387e+00,3.147320895686548101e+04
4.606606606606606924e+00,3.133430887331081249e+04
4.612612612612612573e+00,3.119616474937186285e+04
4.618618618618618221e+00,3.105877172494698971e+04
4.624624624624623870e+00,3.092212497571175118e+04
4.630630630630630407e+00,3.078621971282481536e+04
4.636636636636636943e+00,3.065105118263636541e+04
4.642642642642642592e+00,3.051661466639934952e+04
4.648648648648648241e+00,3.038290547998295369e+04
4.654654654654654777e+00,3.024991897358904680e+04
4.660660660660660426e+00,3.011765053147089566e+04
4.666666666666666075e+00,2.998609557165447040e+04
4.672672672672672611e+00,2.985524954566233282e+04
4.678678678678679148e+00,2.972510793823982385e+04
4.684684684684684797e+00,2.959566626708392869e+04
4.690690690690690445e+00,2.946692008257427369e+04
4.696696696696696982e+00,2.933886496750676451e+04
4.702702702702702631e+00,2.921149653682952703e+04
4.708708708708708279e+00,2.908481043738112930e+04
4.714714714714713928e+00,2.895880234763126646e+04
4.720720720720720465e+00,2.883346797742363560e+04
4.726726726726727001e+00,2.870880306772115364e+04
4.732732732732732650e+00,2.858480339035348516e+04
4.738738738738738299e+00,2.846146474776669493e+04
4.744744744744744835e+00,2.833878297277522142e+04
4.750750750750750484e+00,2.821675392831605859e+04
4.756756756756756133e+00,2.809537350720498580e+04
4.762762762762762669e+00,2.797463763189517704e+04
4.768768768768769206e+00,2.785454225423770913e+04
4.774774774774774855e+00,2.773508335524444192e+04
4.780780780780780503e+00,2.761625694485271015e+04
4.786786786786787040e+00,2.749805906169233640e+04
4.792792792792792689e+00,2.738048577285461215e+04
4.798798798798798337e+00,2.726353317366326155e+04
4.804804804804803986e+00,2.714719738744755887e+04
4.810810810810811411e+00,2.703147456531729404e+04
4.816816816816817060e+00,2.691636088593984823e+04
4.822822822822822708e+00,2.680185255531919029e+04
4.828828828828828357e+00,2.668794580657673941e+04
4.834834834834834894e+00,2.657463689973428700e+04
4.840840840840840542e+00,2.646192212149875922e+04
4.846846846846846191e+00,2.634979778504881324e+04
4.852852852852852727e+00,2.623826022982345603e+04
4.858858858858859264e+00,2.612730582131232950e+04
4.864864864864864913e+00,2.601693095084806555e+04
4.870870870870870561e+00,2.590713203540015093e+04
4.876876876876877098e+00,2.579790551737090573e+04
4.882882882882882747e+00,2.568924786439305899e+04
4.888888888888888395e+00,2.558115556912915054e+04
4.894894894894894044e+00,2.547362514907267905e+04
4.900900900900901469e+00,2.536665314635097093e+04
4.906906906906907118e+00,2.526023612752986082e+04
4.912912912912912766e+00,2.515437068341987833e+04
4.918918918918918415e+00,2.504905342888431187e+04
4.924924924924924952e+00,2.494428100264888781e+04
4.930930930930930600e+00,2.484005006711303213e+04
4.936936936936936249e+00,2.473635730816288560e+04
4.942942942942942786e+00,2.463319943498587600e+04
4.948948948948949322e+00,2.453057317988689465e+04
4.954954954954954971e+00,2.442847529810610649e+04
4.960960960960960620e+00,2.432690256763826983e+04
4.966966966966967156e+00,2.422585178905375506e+04
4.972972972972972805e+00,2.412531978532097492e+04
4.978978978978978454e+00,2.402530340163037908e+04
4.984984984984984102e+00,2.392579950522004583e+04
4.990990990990991527e+00,2.382680498520269612e+04
4.996996996996997176e+00,2.372831675239426113e+04
5.003003003003002824e+00,2.363033173914388681e+04
5.009009009009008473e+00,2.353284689916538264e+04
5.015015015015015010e+00,2.343585920737023480e+04
5.021021021021020658e+00,2.333936565970189258e+04
5.027027027027026307e+00,2.324336327297164826e+04
5.033033033033032844e+00,2.314784908469578295e+04
5.039039039039039380e+00,2.305282015293422955e+04
5.045045045045045029e+00,2.295827355613054169e+04
5.051051051051050678e+00,2.286420639295320143e+04
5.057057057057057214e+00,2.277061578213845132e+04
5.063063063063062863e+00,2.267749886233431971e+04
5.069069069069068512e+00,2.258485279194601389e+04
5.075075075075075048e+00,2.249267474898264845e+04
5.081081081081081585e+00,2.240096193090533779e+04
5.087087087087087234e+00,2.230971155447645287e+04
5.093093093093092882e+00,2.221892085561033673e+04
5.099099099099098531e+00,2.212858708922511505e+04
5.105105105105105068e+00,2.203870752909592920e+04
5.111111111111110716e+00,2.194927946770928975e+04
5.117117117117116365e+00,2.186030021611877601e+04
5.123123123123122902e+00,2.177176710380186705e+04
5.129129129129129439e+00,2.168367747851810418e+04
5.135135135135135087e+00,2.159602870616831569e+04
5.141141141141140736e+00,2.150881817065512951e+04
5.147147147147147273e+00,2.142204327374469722e+04
5.153153153153152921e+00,2.133570143492947682e+04
5.159159159159158570e+00,2.124979009129231781e+04
5.165165165165165106e+00,2.116430669737154312e+04
5.171171171171171643e+00,2.107924872502730796e+04
5.177177177177177292e+00,2.099461366330900273e+04
5.183183183183182940e+00,2.091039901832383111e+04
5.189189189189188589e+00,2.082660231310642484e+04
5.195195195195195126e+00,2.074322108748967003e+04
5.201201201201200774e+00,2.066025289797647929e+04
5.207207207207207311e+00,2.057769531761276085e+04
5.213213213213212960e+00,2.049554593586145711e+04
5.219219219219219497e+00,2.041380235847750009e+04
5.225225225225225145e+00,2.033246220738400007e+04
5.231231231231230794e+00,2.025152312054935101e+04
5.237237237237236442e+00,2.017098275186543469e+04
5.243243243243242979e+00,2.009083877102678889e+04
5.249249249249248628e+00,2.001108886341083053e+04
5.255255255255255165e+00,1.993173072995907933e+04
5.261261261261261701e+00,1.985276208705937097e+04
5.267267267267267350e+00,1.977418066642901249e+04
5.273273273273272999e+00,1.969598421499894903e+04
5.279279279279278647e+00,1.961817049479897469e+04
5.285285285285285184e+00,1.954073728284371464e+04
5.291291291291290833e+00,1.946368237101973136e+04
5.297297297297297369e+00,1.938700356597352948e+04
5.303303303303303018e+00,1.931069868900040092e+04
5.309309309309309555e+00,1.923476557593431062e+04
5.315315315315315203e+00,1.915920207703863343e+04
5.321321321321320852e+00,1.908400605689783697e+04
5.327327327327326500e+00,1.900917539431001205e+04
5.333333333333333037e+00,1.893470798218031996e+04
5.339339339339339574e+00,1.886060172741537826e+04
5.345345345345345223e+00,1.878685455081842156e+04
5.351351351351351759e+00,1.871346438698540078e+04
5.357357357357357408e+00,1.864042918420190836e+04
5.363363363363363057e+00,1.856774690434092918e+04
5.369369369369368705e+00,1.849541552276157745e+04
5.375375375375375242e+00,1.842343302820843746e+04
5.381381381381380891e+00,1.835179742271196301e+04
5.387387387387387427e+00,1.828050672148951344e+04
5.393393393393393076e+00,1.820955895284735379e+04
5.399399399399399613e+00,1.813895215808334979e+04
5.405405405405405261e+00,1.806868439139051407e+04
5.411411411411410910e+00,1.799875371976134193e+04
5.417417417417416559e+00,1.792915822289294738e+04
5.423423423423423095e+00,1.785989599309289042e+04
5.429429429429429632e+00,1.779096513518592474e+04
5.435435435435435281e+00,1.772236376642137839e+04
5.441441441441440929e+00,1.765409001638134941e+04
5.447447447447447466e+00,1.758614202688966543e+04
5.453453453453453115e+00,1.751851795192149802e+04
5.459459459459458763e+00,1.745121595751387940e+04
5.465465465465465300e+00,1.738423422167679018e+04
5.471471471471471837e+00,1.731757093430503301e+04
5.477477477477477485e+00,1.725122429709087010e+04
5.483483483483483134e+00,1.718519252343728294e+04
5.489489489489489671e+00,1.711947383837199959e+04
5.495495495495495319e+00,1.705406647846220221e+04
5.501501501501500968e+00,1.698896869172994047e+04
5.507507507507506617e+00,1.692417873756819608e+04
5.513513513513514042e+00,1.685969488665767130e+04
5.519519519519519690e+00,1.679551542088425413e+04
5.525525525525525339e+00,1.673163863325707644e+04
5.531531531531530987e+00,1.666806282782733251e+04
5.537537537537537524e+00,1.660478631960770508e+04
5.543543543543543173e+00,1.654180743449241709e+04
5.549549549549548821e+00,1.647912450917801834e+04
5.555555555555555358e+00,1.641673589108471788e+04
5.561561561561561895e+00,1.635463993827837839e+04
5.567567567567567544e+00,1.629283501939317648e+04
5.573573573573573192e+00,1.623131951355485035e+04
5.579579579579579729e+00,1.617009181030456784e+04
5.585585585585585378e+00,1.610915030952336747e+04
5.591591591591591026e+00,1.604849342135735060e+04
5.597597597597596675e+00,1.598811956614327937e+04
5.603603603603604100e+00,1.592802717433490034e+04
5.609609609609609748e+00,1.586821468642986110e+04
5.615615615615615397e+00,1.580868055289709264e+04
5.621621621621621046e+00,1.574942323410493555e+04
5.627627627627627582e+00,1.569044120024971744e+04
5.633633633633633231e+00,1.563173293128495425e+04
5.639639639639638879e+00,1.557329691685112630e+04
5.645645645645646304e+00,1.551513165620594555e+04
5.651651651651651953e+00,1.545723565815531765e+04
5.657657657657657602e+00,1.539960744098468786e+04
5.663663663663663250e+00,1.534224553239102352e+04
5.669669669669669787e+00,1.528514846941537326e+04
5.675675675675675436e+00,1.522831479837586267e+04
5.681681681681681084e+00,1.517174307480132484e+04
5.687687687687686733e+00,1.511543186336535473e+04
5.693693693693694158e+00,1.505937973782098925e+04
5.699699699699699806e+00,1.500358528093582208e+04
5.705705705705705455e+00,1.494804708442770971e+04
5.711711711711711104e+00,1.489276374890089755e+04
5.717717717717717640e+00,1.483773388378269556e+04
5.723723723723723289e+00,1.478295610726073573e+04
5.729729729729728938e+00,1.472842904622052265e+04
5.735735735735735474e+00,1.467415133618371328e+04
5.741741741741742011e+00,1.462012162124672795e+04
5.747747747747747660e+00,1.456633855401985784e+04
5.753753753753753308e+00,1.451280079556693272e+04
5.759759759759759845e+00,1.445950701534536165e+04
5.765765765765765494e+00,1.440645589114676295e+04
5.771771771771771142e+00,1.435364610903793618e+04
5.777777777777777679e+00,1.430107636330236892e+04
5.783783783783784216e+00,1.424874535638223642e+04
5.789789789789789864e+00,1.419665179882072880e+04
5.795795795795795513e+00,1.414479440920496745e+04
5.801801801801801162e+00,1.409317191410931991e+04
5.807807807807807698e+00,1.404178304803908577e+04
5.813813813813813347e+00,1.399062655337476644e+04
5.819819819819818996e+00,1.393970118031663333e+04
5.825825825825825532e+00,1.388900568682979792e+04
5.831831831831832069e+00,1.383853883858974586e+04
5.837837837837837718e+00,1.378829940892816740e+04
5.843843843843843366e+00,1.373828617877934994e+04
5.849849849849849903e+00,1.368849793662690900e+04
5.855855855855855552e+00,1.363893347845096287e+04
5.861861861861861200e+00,1.358959160767570029e+04
5.867867867867867737e+00,1.354047113511734642e+04
5.873873873873874274e+00,1.349157087893259995e+04
5.879879879879879923e+00,1.344288966456735579e+04
5.885885885885885571e+00,1.339442632470593162e+04
5.891891891891891220e+00,1.334617969922064731e+04
5.897897897897897757e+00,1.329814863512175179e+04
5.903903903903903405e+00,1.325033198650782288e+04
5.909909909909909942e+00,1.320272861451647077e+04
5.915915915915915591e+00,1.315533738727549826e+04
5.921921921921922127e+00,1.310815717985433912e+04
5.927927927927927776e+00,1.306118687421595678e+04
5.933933933933933424e+00,1.301442535916911402e+04
5.939939939939939961e+00,1.296787153032091373e+04
5.945945945945945610e+00,1.292152429002983263e+04
5.951951951951951258e+00,1.287538254735900955e+04
5.957957957957957795e+00,1.282944521802997406e+04
5.963963963963964332e+00,1.278371122437667327e+04
5.969969969969969981e+00,1.273817949529987527e+04
5.975975975975975629e+00,1.269284896622190900e+04
5.981981981981981278e+00,1.264771857904178069e+04
5.987987987987987815e+00,1.260278728209059591e+04
5.993993993993993463e+00,1.255805403008735630e+04
6.000000000000000000e+00,1.251351778409504368e+04
