wavelength_um,intensity_MW_sr-1_m-2_nm-1
3.489489489489489227e+00,1.797019780136044719e+05
3.495495495495495319e+00,1.786137562606713618e+05
3.501501501501501412e+00,1.775337023168453889e+05
3.507507507507507505e+00,1.764617432999887096e+05
3.513513513513513598e+00,1.753978070788447221e+05
3.519519519519519246e+00,1.743418222643006884e+05
3.525525525525525783e+00,1.732937182007618540e+05
3.531531531531531432e+00,1.722534249576379952e+05
3.537537537537537524e+00,1.712208733209386701e+05
3.543543543543543173e+00,1.701959947849770833e+05
3.549549549549549710e+00,1.691787215441808221e+05
3.555555555555555358e+00,1.681689864850072481e+05
3.561561561561561451e+00,1.671667231779631111e+05
3.567567567567567099e+00,1.661718658697251813e+05
3.573573573573573636e+00,1.651843494753636187e+05
3.579579579579579285e+00,1.642041095706627239e+05
3.585585585585585378e+00,1.632310823845410487e+05
3.591591591591591470e+00,1.622652047915669391e+05
3.597597597597597563e+00,1.613064143045709061e+05
3.603603603603603656e+00,1.603546490673499648e+05
3.609609609609609304e+00,1.594098478474663279e+05
3.615615615615615841e+00,1.584719500291364675e+05
3.621621621621621490e+00,1.575408956062105426e+05
3.627627627627627582e+00,1.566166251752404205e+05
3.633633633633633231e+00,1.556990799286357360e+05
3.639639639639639768e+00,1.547882016479058366e+05
3.645645645645645416e+00,1.538839326969871763e+05
3.651651651651651509e+00,1.529862160156548489e+05
3.657657657657657602e+00,1.520949951130160480e+05
3.663663663663663694e+00,1.512102140610869974e+05
3.669669669669669343e+00,1.503318174884484615e+05
3.675675675675675436e+00,1.494597505739823973e+05
3.681681681681681528e+00,1.485939590406855568e+05
3.687687687687687621e+00,1.477343891495616699e+05
3.693693693693693714e+00,1.468809876935890643e+05
3.699699699699699362e+00,1.460337019917638972e+05
3.705705705705705899e+00,1.451924798832167289e+05
3.711711711711711548e+00,1.443572697214039508e+05
3.717717717717717640e+00,1.435280203683695872e+05
3.723723723723723733e+00,1.427046811890790705e+05
3.729729729729729826e+00,1.418872020458237675e+05
3.735735735735735474e+00,1.410755332926932897e+05
3.741741741741741567e+00,1.402696257701180293e+05
3.747747747747747660e+00,1.394694307994772098e+05
3.753753753753753752e+00,1.386749001777747471e+05
3.759759759759759401e+00,1.378859861723801005e+05
3.765765765765765494e+00,1.371026415158341697e+05
3.771771771771771586e+00,1.363248194007183483e+05
3.777777777777777679e+00,1.355524734745873138e+05
3.783783783783783328e+00,1.347855578349637217e+05
3.789789789789789864e+00,1.340240270243935811e+05
3.795795795795795957e+00,1.332678360255630978e+05
3.801801801801801606e+00,1.325169402564741322e+05
3.807807807807807698e+00,1.317712955656794657e+05
3.813813813813813791e+00,1.310308582275751396e+05
3.819819819819819884e+00,1.302955849377512786e+05
3.825825825825825532e+00,1.295654328083980363e+05
3.831831831831831625e+00,1.288403593637685699e+05
3.837837837837837274e+00,1.281203225356956682e+05
3.843843843843844255e+00,1.274052806591646076e+05
3.849849849849849903e+00,1.266951924679376971e+05
3.855855855855855996e+00,1.259900170902321988e+05
3.861861861861861644e+00,1.252897140444514953e+05
3.867867867867867737e+00,1.245942432349657029e+05
3.873873873873873386e+00,1.239035649479452695e+05
3.879879879879879478e+00,1.232176398472428409e+05
3.885885885885885571e+00,1.225364289703257236e+05
3.891891891891892108e+00,1.218598937242566899e+05
3.897897897897898201e+00,1.211879958817229199e+05
3.903903903903903849e+00,1.205206975771126599e+05
3.909909909909909942e+00,1.198579613026384468e+05
3.915915915915915591e+00,1.191997499045069999e+05
3.921921921921921683e+00,1.185460265791347629e+05
3.927927927927927332e+00,1.178967548694077414e+05
3.933933933933934313e+00,1.172518986609872518e+05
3.939939939939939961e+00,1.166114221786583948e+05
3.945945945945946054e+00,1.159752899827218353e+05
3.951951951951951703e+00,1.153434669654294412e+05
3.957957957957957795e+00,1.147159183474607125e+05
3.963963963963963444e+00,1.140926096744423412e+05
3.969969969969969537e+00,1.134735068135073961e+05
3.975975975975976073e+00,1.128585759498961270e+05
3.981981981981982166e+00,1.122477835835968290e+05
3.987987987987988259e+00,1.116410965260252415e+05
3.993993993993993907e+00,1.110384818967442407e+05
4.000000000000000000e+00,1.104399071202210180e+05
4.006006006006005649e+00,1.098453399226230831e+05
4.012012012012011297e+00,1.092547483286513161e+05
4.018018018018017834e+00,1.086681006584101560e+05
4.024024024024024371e+00,1.080853655243144749e+05
4.030030030030030019e+00,1.075065118280325405e+05
4.036036036036035668e+00,1.069315087574643549e+05
4.042042042042042205e+00,1.063603257837555138e+05
4.048048048048047853e+00,1.057929326583458896e+05
4.054054054054053502e+00,1.052292994100518699e+05
4.060060060060059151e+00,1.046693963421835360e+05
4.066066066066066576e+00,1.041131940296942194e+05
4.072072072072072224e+00,1.035606633163639344e+05
4.078078078078077873e+00,1.030117753120145499e+05
4.084084084084084409e+00,1.024665013897579192e+05
4.090090090090090058e+00,1.019248131832749496e+05
4.096096096096095707e+00,1.013866825841268583e+05
4.102102102102101355e+00,1.008520817390967277e+05
4.108108108108108780e+00,1.003209830475617782e+05
4.114114114114114429e+00,9.979335915889640455e+04
4.120120120120120077e+00,9.926918296990374802e+04
4.126126126126125726e+00,9.874842762227781350e+04
4.132132132132132263e+00,9.823106650009416626e+04
4.138138138138137911e+00,9.771707322732951434e+04
4.144144144144143560e+00,9.720642166540923063e+04
4.150150150150149209e+00,9.669908591078312020e+04
4.156156156156156634e+00,9.619504029252892360e+04
4.162162162162162282e+00,9.569425936998274119e+04
4.168168168168167931e+00,9.519671793039653858e+04
4.174174174174173579e+00,9.470239098662236938e+04
4.180180180180180116e+00,9.421125377482250042e+04
4.186186186186185765e+00,9.372328175220600679e+04
4.192192192192191413e+00,9.323845059479035262e+04
4.198198198198198838e+00,9.275673619518871419e+04
4.204204204204204487e+00,9.227811466042217216e+04
4.210210210210210136e+00,9.180256230975629296e+04
4.216216216216215784e+00,9.133005567256247741e+04
4.222222222222222321e+00,9.086057148620297085e+04
4.228228228228227970e+00,9.039408669394002936e+04
4.234234234234233618e+00,8.993057844286813634e+04
4.240240240240240155e+00,8.947002408186960383e+04
4.246246246246246692e+00,8.901240115959338436e+04
4.252252252252252340e+00,8.855768742245552130e+04
4.258258258258257989e+00,8.810586081266304245e+04
4.264264264264263637e+00,8.765689946625909943e+04
4.270270270270270174e+00,8.721078171119045874e+04
4.276276276276275823e+00,8.676748606539599132e+04
4.282282282282281471e+00,8.632699123491674254e+04
4.288288288288288896e+00,8.588927611202681146e+04
4.294294294294294545e+00,8.545431977338535944e+04
4.300300300300300194e+00,8.502210147820833663e+04
4.306306306306305842e+00,8.459260066646116320e+04
4.312312312312312379e+00,8.416579695707095379e+04
4.318318318318318028e+00,8.374167014615880908e+04
4.324324324324323676e+00,8.332020020529124304e+04
4.330330330330330213e+00,8.290136727975118265e+04
4.336336336336336750e+00,8.248515168682792864e+04
4.342342342342342398e+00,8.207153391412558267e+04
4.348348348348348047e+00,8.166049461789052293e+04
4.354354354354353696e+00,8.125201462135701149e+04
4.360360360360360232e+00,8.084607491311083140e+04
4.366366366366365881e+00,8.044265664547109918e+04
4.372372372372372418e+00,8.004174113288916124e+04
4.378378378378378954e+00,7.964330985036608763e+04
4.384384384384384603e+00,7.924734443188598379e+04
4.390390390390390252e+00,7.885382666886753577e+04
4.396396396396395900e+00,7.846273850863202824e+04
4.402402402402402437e+00,7.807406205288761703e+04
4.408408408408408086e+00,7.768777955623075832e+04
4.414414414414413734e+00,7.730387342466329574e+04
4.420420420420420271e+00,7.692232621412590379e+04
4.426426426426426808e+00,7.654312062904743652e+04
4.432432432432432456e+00,7.616623952090973035e+04
4.438438438438438105e+00,7.579166588682802103e+04
4.444444444444443754e+00,7.541938286814669846e+04
4.450450450450450290e+00,7.504937374905026809e+04
4.456456456456455939e+00,7.468162195518898079e+04
4.462462462462462476e+00,7.431611105231930560e+04
4.468468468468468124e+00,7.395282474495960923e+04
4.474474474474474661e+00,7.359174687505907787e+04
4.480480480480480310e+00,7.323286142068193294e+04
4.486486486486485958e+00,7.287615249470520939e+04
4.492492492492492495e+00,7.252160434353070741e+04
4.498498498498498144e+00,7.216920134581036109e+04
4.504504504504504681e+00,7.181892801118559146e+04
4.510510510510510329e+00,7.147076897903993085e+04
4.516516516516516866e+00,7.112470901726464217e+04
4.522522522522522515e+00,7.078073302103800233e+04
4.528528528528528163e+00,7.043882601161704224e+04
4.534534534534533812e+00,7.009897313514238340e+04
4.540540540540540349e+00,6.976115966145573475e+04
4.546546546546545997e+00,6.942537098292967130e+04
4.552552552552552534e+00,6.909159261331002926e+04
4.558558558558558182e+00,6.875981018657056848e+04
4.564564564564564719e+00,6.843000945577927632e+04
4.570570570570570368e+00,6.810217629197712813e+04
4.576576576576576016e+00,6.777629668306838721e+04
4.582582582582582553e+00,6.745235673272261920e+04
4.588588588588588202e+00,6.713034265928823152e+04
4.594594594594594739e+00,6.681024079471736331e+04
4.600600600600600387e+00,6.649203758350227145e+04
4.606606606606606924e+00,6.617571958162239753e+04
4.612612612612612573e+00,6.586127345550290192e+04
4.618618618618618221e+00,6.554868598098379152e+04
4.624624624624623870e+00,6.523794404229994689e+04
4.630630630630630407e+00,6.492903463107175048e+04
4.636636636636636943e+00,6.462194484530602494e+04
4.642642642642642592e+00,6.431666188840781979e+04
4.648648648648648241e+00,6.401317306820186059e+04
4.654654654654654777e+00,6.371146579596465017e+04
4.660660660660660426e+00,6.341152758546642144e+04
4.666666666666666075e+00,6.311334605202281091e+04
4.672672672672672611e+00,6.281690891155682039e+04
4.678678678678679148e+00,6.252220397966981545e+04
4.684684684684684797e+00,6.222921917072295764e+04
4.690690690690690445e+00,6.193794249692709127e+04
4.696696696696696982e+00,6.164836206744291121e+04
4.702702702702702631e+00,6.136046608748978178e+04
4.708708708708708279e+00,6.107424285746404348e+04
4.714714714714713928e+00,6.078968077206629096e+04
4.720720720720720465e+00,6.050676831943747675e+04
4.726726726726727001e+00,6.022549408030392806e+04
4.732732732732732650e+00,5.994584672713137843e+04
4.738738738738738299e+00,5.966781502328707575e+04
4.744744744744744835e+00,5.939138782221097063e+04
4.750750750750750484e+00,5.911655406659514847e+04
4.756756756756756133e+00,5.884330278757150518e+04
4.762762762762762669e+00,5.857162310390803032e+04
4.768768768768769206e+00,5.830150422121273732e+04
4.774774774774774855e+00,5.803293543114639760e+04
4.780780780780780503e+00,5.776590611064248515e+04
4.786786786786787040e+00,5.750040572113547387e+04
4.792792792792792689e+00,5.723642380779694940e+04
4.798798798798798337e+00,5.697394999877933878e+04
4.804804804804803986e+00,5.671297400446722168e+04
4.810810810810811411e+00,5.645348561673631048e+04
4.816816816816817060e+00,5.619547470821988099e+04
4.822822822822822708e+00,5.593893123158253002e+04
4.828828828828828357e+00,5.568384521880125976e+04
4.834834834834834894e+00,5.543020678045379464e+04
4.840840840840840542e+00,5.517800610501416668e+04
4.846846846846846191e+00,5.492723345815502398e+04
4.852852852852852727e+00,5.467787918205735332e+04
4.858858858858859264e+00,5.442993369472671475e+04
4.864864864864864913e+00,5.418338748931670852e+04
4.870870870870870561e+00,5.393823113345876482e+04
4.876876876876877098e+00,5.369445526859894744e+04
4.882882882882882747e+00,5.345205060934124776e+04
4.888888888888888395e+00,5.321100794279733964e+04
4.894894894894894044e+00,5.297131812794300640e+04
4.900900900900901469e+00,5.273297209498073062e+04
4.906906906906907118e+00,5.249596084470882488e+04
4.912912912912912766e+00,5.226027544789647800e+04
4.918918918918918415e+00,5.202590704466538591e+04
4.924924924924924952e+00,5.179284684387731249e+04
4.930930930930930600e+00,5.156108612252765306e+04
4.936936936936936249e+00,5.133061622514503688e+04
4.942942942942942786e+00,5.110142856319685961e+04
4.948948948948949322e+00,5.087351461450073839e+04
4.954954954954954971e+00,5.064686592264158389e+04
4.960960960960960620e+00,5.042147409639445686e+04
4.966966966966967156e+00,5.019733080915328173e+04
4.972972972972972805e+00,4.997442779836492991e+04
4.978978978978978454e+00,4.975275686496886919e+04
4.984984984984984102e+00,4.953230987284251023e+04
4.990990990990991527e+00,4.931307874825163890e+04
4.996996996996997176e+00,4.909505547930664761e+04
5.003003003003002824e+00,4.887823211542359786e+04
5.009009009009008473e+00,4.866260076679081249e+04
5.015015015015015010e+00,4.844815360384076484e+04
5.021021021021020658e+00,4.823488285672678467e+04
5.027027027027026307e+00,4.802278081480505352e+04
5.033033033033032844e+00,4.781183982612169348e+04
5.039039039039039380e+00,4.760205229690467968e+04
5.045045045045045029e+00,4.739341069106060604e+04
5.051051051051050678e+00,4.718590752967663866e+04
5.057057057057057214e+00,4.697953539052695123e+04
5.063063063063062863e+00,4.677428690758411540e+04
5.069069069069068512e+00,4.657015477053512586e+04
5.075075075075075048e+00,4.636713172430210398e+04
5.081081081081081585e+00,4.616521056856775976e+04
5.087087087087087234e+00,4.596438415730505949e+04
5.093093093093092882e+00,4.576464539831184084e+04
5.099099099099098531e+00,4.556598725274953904e+04
5.105105105105105068e+00,4.536840273468662053e+04
5.111111111111110716e+00,4.517188491064618574e+04
5.117117117117116365e+00,4.497642689915798110e+04
5.123123123123122902e+00,4.478202187031468202e+04
5.129129129129129439e+00,4.458866304533251241e+04
5.135135135135135087e+00,4.439634369611577858e+04
5.141141141141140736e+00,4.420505714482593612e+04
5.147147147147147273e+00,4.401479676345438929e+04
5.153153153153152921e+00,4.382555597339962696e+04
5.159159159159158570e+00,4.363732824504828022e+04
5.165165165165165106e+00,4.345010709736005811e+04
5.171171171171171643e+00,4.326388609745686699e+04
5.177177177177177292e+00,4.307865886021549522e+04
5.183183183183182940e+00,4.289441904786444502e+04
5.189189189189188589e+00,4.271116036958436598e+04
5.195195195195195126e+00,4.252887658111242490e+04
5.201201201201200774e+00,4.234756148435032810e+04
5.207207207207207311e+00,4.216720892697598902e+04
5.213213213213212960e+00,4.198781280205896473e+04
5.219219219219219497e+00,4.180936704767945776e+04
5.225225225225225145e+00,4.163186564655080292e+04
5.231231231231230794e+00,4.145530262564569421e+04
5.237237237237236442e+00,4.127967205582577299e+04
5.243243243243242979e+00,4.110496805147472332e+04
5.249249249249248628e+00,4.093118477013477241e+04
5.255255255255255165e+00,4.075831641214670526e+04
5.261261261261261701e+00,4.058635722029308818e+04
5.267267267267267350e+00,4.041530147944489727e+04
5.273273273273272999e+00,4.024514351621146488e+04
5.279279279279278647e+00,4.007587769859360560e+04
5.285285285285285184e+00,3.990749843564010371e+04
5.291291291291290833e+00,3.974000017710722022e+04
5.297297297297297369e+00,3.957337741312146682e+04
5.303303303303303018e+00,3.940762467384563934e+04
5.309309309309309555e+00,3.924273652914755803e+04
5.315315315315315203e+00,3.907870758827229292e+04
5.321321321321320852e+00,3.891553249951713224e+04
5.327327327327326500e+00,3.875320594990981772e+04
5.333333333333333037e+00,3.859172266488942114e+04
5.339339339339339574e+00,3.843107740799044404e+04
5.345345345345345223e+00,3.827126498052976240e+04
5.351351351351351759e+00,3.811228022129627061e+04
5.357357357357357408e+00,3.795411800624368334e+04
5.363363363363363057e+00,3.779677324818585475e+04
5.369369369369368705e+00,3.764024089649516827e+04
5.375375375375375242e+00,3.748451593680348742e+04
5.381381381381380891e+00,3.732959339070590795e+04
5.387387387387387427e+00,3.717546831546726025e+04
5.393393393393393076e+00,3.702213580373132572e+04
5.399399399399399613e+00,3.686959098323252692e+04
5.405405405405405261e+00,3.671782901651044085e+04
5.411411411411410910e+00,3.656684510062682966e+04
5.417417417417416559e+00,3.641663446688527620e+04
5.423423423423423095e+00,3.626719238055334426e+04
5.429429429429429632e+00,3.611851414058721275e+04
5.435435435435435281e+00,3.597059507935904549e+04
5.441441441441440929e+00,3.582343056238645659e+04
5.447447447447447466e+00,3.567701598806476977e+04
5.453453453453453115e+00,3.553134678740143863e+04
5.459459459459458763e+00,3.538641842375317356e+04
5.465465465465465300e+00,3.524222639256505499e+04
5.471471471471471837e+00,3.509876622111233155e+04
5.477477477477477485e+00,3.495603346824442997e+04
5.483483483483483134e+00,3.481402372413124249e+04
5.489489489489489671e+00,3.467273261001164065e+04
5.495495495495495319e+00,3.453215577794444107e+04
5.501501501501500968e+00,3.439228891056145221e+04
5.507507507507506617e+00,3.425312772082279116e+04
5.513513513513514042e+00,3.411466795177432505e+04
5.519519519519519690e+00,3.397690537630749168e+04
5.525525525525525339e+00,3.383983579692094645e+04
5.531531531531530987e+00,3.370345504548459576e+04
5.537537537537537524e+00,3.356775898300569679e+04
5.543543543543543173e+00,3.343274349939693639e+04
5.549549549549548821e+00,3.329840451324667811e+04
5.555555555555555358e+00,3.316473797159121750e+04
5.561561561561561895e+00,3.303173984968907462e+04
5.567567567567567544e+00,3.289940615079730196e+04
5.573573573573573192e+00,3.276773290594973514e+04
5.579579579579579729e+00,3.263671617373722984e+04
5.585585585585585378e+00,3.250635204008989240e+04
5.591591591591591026e+00,3.237663661806120217e+04
5.597597597597596675e+00,3.224756604761400376e+04
5.603603603603604100e+00,3.211913649540846745e+04
5.609609609609609748e+00,3.199134415459192678e+04
5.615615615615615397e+00,3.186418524459041510e+04
5.621621621621621046e+00,3.173765601090223208e+04
5.627627627627627582e+00,3.161175272489324561e+04
5.633633633633633231e+00,3.148647168359398347e+04
5.639639639639638879e+00,3.136180920949854044e+04
5.645645645645646304e+00,3.123776165036516250e+04
5.651651651651651953e+00,3.111432537901879914e+04
5.657657657657657602e+00,3.099149679315506000e+04
5.663663663663663250e+00,3.086927231514618325e+04
5.669669669669669787e+00,3.074764839184855009e+04
5.675675675675675436e+00,3.062662149441189104e+04
5.681681681681681084e+00,3.050618811809025283e+04
5.687687687687686733e+00,3.038634478205443520e+04
5.693693693693694158e+00,3.026708802920624294e+04
5.699699699699699806e+00,3.014841442599429502e+04
5.705705705705705455e+00,3.003032056223135442e+04
5.711711711711711104e+00,2.991280305091338960e+04
5.717717717717717640e+00,2.979585852804003298e+04
5.723723723723723289e+00,2.967948365243682201e+04
5.729729729729728938e+00,2.956367510557871356e+04
5.735735735735735474e+00,2.944842959141538813e+04
5.741741741741742011e+00,2.933374383619785294e+04
5.747747747747747660e+00,2.921961458830669289e+04
5.753753753753753308e+00,2.910603861808170041e+04
5.759759759759759845e+00,2.899301271765302590e+04
5.765765765765765494e+00,2.888053370077381260e+04
5.771771771771771142e+00,2.876859840265419552e+04
5.777777777777777679e+00,2.865720367979673028e+04
5.783783783783784216e+00,2.854634640983343706e+04
5.789789789789789864e+00,2.843602349136384510e+04
5.795795795795795513e+00,2.832623184379484883e+04
5.801801801801801162e+00,2.821696840718167368e+04
5.807807807807807698e+00,2.810823014207025335e+04
5.813813813813813347e+00,2.800001402934105863e+04
5.819819819819818996e+00,2.789231707005410863e+04
5.825825825825825532e+00,2.778513628529540074e+04
5.831831831831832069e+00,2.767846871602470128e+04
5.837837837837837718e+00,2.757231142292439836e+04
5.843843843843843366e+00,2.746666148625001006e+04
5.849849849849849903e+00,2.736151600568153299e+04
5.855855855855855552e+00,2.725687210017650432e+04
5.861861861861861200e+00,2.715272690782394784e+04
5.867867867867867737e+00,2.704907758569969519e+04
5.873873873873874274e+00,2.694592130972303858e+04
5.879879879879879923e+00,2.684325527451439120e+04
5.885885885885885571e+00,2.674107669325430470e+04
5.891891891891891220e+00,2.663938279754362520e+04
5.897897897897897757e+00,2.653817083726482815e+04
5.903903903903903405e+00,2.643743808044452089e+04
5.909909909909909942e+00,2.633718181311714579e+04
5.915915915915915591e+00,2.623739933918976749e+04
5.921921921921922127e+00,2.613808798030802791e+04
5.927927927927927776e+00,2.603924507572326911e+04
5.933933933933933424e+00,2.594086798216067473e+04
5.939939939939939961e+00,2.584295407368860833e+04
5.945945945945945610e+00,2.574550074158902498e+04
5.951951951951951258e+00,2.564850539422890870e+04
5.957957957957957795e+00,2.555196545693289954e+04
5.963963963963964332e+00,2.545587837185688841e+04
5.969969969969969981e+00,2.536024159786267410e+04
5.975975975975975629e+00,2.526505261039374818e+04
5.981981981981981278e+00,2.517030890135199661e+04
5.987987987987987815e+00,2.507600797897555458e+04
5.993993993993993463e+00,2.498214736771758544e+04
6.000000000000000000e+00,2.488872460812603094e+04
